Date,Open
9-Dec-43,134.42
8-Dec-43,133.64
7-Dec-43,132.45
6-Dec-43,131.87
3-Dec-43,131.67
2-Dec-43,130.75
1-Dec-43,129.76
30-Nov-43,129.95
29-Nov-43,131.25
26-Nov-43,132.10
24-Nov-43,132.45
23-Nov-43,132.65
22-Nov-43,132.94
19-Nov-43,130.96
18-Nov-43,130.24
17-Nov-43,131.18
16-Nov-43,131.56
15-Nov-43,131.76
12-Nov-43,132.68
10-Nov-43,132.11
9-Nov-43,131.68
8-Nov-43,135.03
5-Nov-43,136.30
4-Nov-43,137.35
3-Nov-43,138.50
1-Nov-43,138.27
29-Oct-43,138.97
28-Oct-43,139.35
27-Oct-43,138.69
26-Oct-43,138.22
25-Oct-43,138.29
22-Oct-43,138.00
21-Oct-43,138.72
20-Oct-43,138.71
19-Oct-43,138.40
18-Oct-43,138.40
15-Oct-43,137.30
14-Oct-43,136.48
13-Oct-43,136.61
11-Oct-43,137.10
8-Oct-43,136.39
7-Oct-43,137.43
6-Oct-43,139.15
5-Oct-43,139.63
4-Oct-43,140.17
1-Oct-43,140.12
30-Sep-43,139.75
29-Sep-43,139.27
28-Sep-43,139.41
27-Sep-43,140.14
24-Sep-43,140.30
23-Sep-43,141.09
22-Sep-43,141.49
21-Sep-43,141.75
20-Sep-43,141.42
17-Sep-43,138.42
16-Sep-43,137.62
15-Sep-43,137.53
14-Sep-43,137.82
13-Sep-43,138.04
10-Sep-43,137.75
9-Sep-43,136.92
8-Sep-43,137.59
7-Sep-43,137.33
3-Sep-43,137.11
2-Sep-43,137.12
1-Sep-43,136.65
31-Aug-43,135.95
30-Aug-43,135.79
27-Aug-43,136.25
26-Aug-43,135.90
25-Aug-43,135.60
24-Aug-43,135.05
23-Aug-43,135.81
20-Aug-43,138.31
19-Aug-43,138.45
18-Aug-43,137.59
17-Aug-43,137.08
16-Aug-43,137.23
13-Aug-43,136.44
12-Aug-43,136.79
11-Aug-43,136.23
10-Aug-43,135.33
9-Aug-43,135.38
6-Aug-43,136.76
5-Aug-43,136.87
4-Aug-43,136.20
3-Aug-43,134.04
2-Aug-43,135.95
30-Jul-43,139.41
29-Jul-43,138.28
28-Jul-43,138.75
27-Jul-43,142.07
26-Jul-43,143.65
23-Jul-43,143.77
22-Jul-43,143.94
21-Jul-43,143.93
20-Jul-43,144.74
19-Jul-43,144.72
16-Jul-43,144.87
15-Jul-43,145.82
14-Jul-43,145.30
13-Jul-43,144.62
12-Jul-43,144.23
9-Jul-43,143.64
8-Jul-43,143.41
7-Jul-43,143.76
6-Jul-43,143.70
2-Jul-43,143.58
1-Jul-43,143.38
30-Jun-43,142.62
29-Jun-43,143.00
28-Jun-43,142.88
25-Jun-43,140.96
24-Jun-43,140.04
23-Jun-43,139.30
22-Jun-43,138.79
21-Jun-43,139.52
18-Jun-43,139.85
17-Jun-43,139.78
16-Jun-43,139.39
15-Jun-43,139.09
14-Jun-43,140.91
11-Jun-43,141.68
10-Jun-43,141.49
9-Jun-43,141.44
8-Jun-43,141.82
7-Jun-43,142.99
4-Jun-43,142.75
3-Jun-43,142.39
2-Jun-43,142.43
1-Jun-43,142.06
28-May-43,140.82
27-May-43,140.38
26-May-43,139.24
25-May-43,138.84
24-May-43,138.78
21-May-43,138.84
20-May-43,139.15
19-May-43,138.05
18-May-43,136.98
17-May-43,137.31
14-May-43,137.85
13-May-43,138.24
12-May-43,138.36
11-May-43,138.64
10-May-43,138.36
7-May-43,138.85
6-May-43,138.34
5-May-43,138.18
4-May-43,137.43
3-May-43,136.20
30-Apr-43,135.24
29-Apr-43,134.14
28-Apr-43,134.39
27-Apr-43,134.34
26-Apr-43,134.34
22-Apr-43,134.00
21-Apr-43,133.17
20-Apr-43,133.46
19-Apr-43,133.59
16-Apr-43,133.49
15-Apr-43,132.85
14-Apr-43,131.38
13-Apr-43,131.27
12-Apr-43,131.63
9-Apr-43,134.02
8-Apr-43,136.00
7-Apr-43,136.73
6-Apr-43,136.44
5-Apr-43,135.62
2-Apr-43,136.44
1-Apr-43,136.57
31-Mar-43,136.82
30-Mar-43,136.10
29-Mar-43,134.75
26-Mar-43,133.22
25-Mar-43,130.91
24-Mar-43,129.98
23-Mar-43,129.46
22-Mar-43,129.13
19-Mar-43,129.66
18-Mar-43,129.49
17-Mar-43,130.22
16-Mar-43,130.64
15-Mar-43,130.73
12-Mar-43,130.48
11-Mar-43,129.16
10-Mar-43,129.76
9-Mar-43,130.52
8-Mar-43,130.74
5-Mar-43,130.38
4-Mar-43,130.03
3-Mar-43,128.60
2-Mar-43,129.18
1-Mar-43,130.11
26-Feb-43,130.04
25-Feb-43,129.58
24-Feb-43,128.78
23-Feb-43,127.80
19-Feb-43,127.06
18-Feb-43,128.29
17-Feb-43,128.31
16-Feb-43,128.60
15-Feb-43,128.00
11-Feb-43,127.01
10-Feb-43,126.30
9-Feb-43,125.57
8-Feb-43,125.81
5-Feb-43,125.07
4-Feb-43,125.56
3-Feb-43,125.88
2-Feb-43,125.86
1-Feb-43,125.58
29-Jan-43,124.38
28-Jan-43,124.08
27-Jan-43,124.31
26-Jan-43,123.74
25-Jan-43,122.38
22-Jan-43,121.79
21-Jan-43,120.63
20-Jan-43,120.48
19-Jan-43,121.56
18-Jan-43,121.60
15-Jan-43,120.86
14-Jan-43,120.25
13-Jan-43,119.98
12-Jan-43,119.95
11-Jan-43,119.51
8-Jan-43,119.37
7-Jan-43,119.66
6-Jan-43,119.70
5-Jan-43,120.25
4-Jan-43,119.93
31-Dec-42,119.56
30-Dec-42,118.40
29-Dec-42,118.50
28-Dec-42,119.71
24-Dec-42,119.07
23-Dec-42,118.49
22-Dec-42,118.66
21-Dec-42,118.75
18-Dec-42,118.68
17-Dec-42,117.06
16-Dec-42,116.31
15-Dec-42,115.83
14-Dec-42,115.82
11-Dec-42,116.00
10-Dec-42,115.93
9-Dec-42,115.76
8-Dec-42,115.03
7-Dec-42,115.24
4-Dec-42,115.19
3-Dec-42,115.16
2-Dec-42,114.61
1-Dec-42,114.50
30-Nov-42,114.95
27-Nov-42,114.13
25-Nov-42,114.10
24-Nov-42,114.46
23-Nov-42,115.27
20-Nov-42,114.55
19-Nov-42,114.64
18-Nov-42,114.53
17-Nov-42,115.70
16-Nov-42,116.24
13-Nov-42,116.46
12-Nov-42,116.30
10-Nov-42,117.14
9-Nov-42,116.92
6-Nov-42,114.87
5-Nov-42,114.56
4-Nov-42,114.68
2-Nov-42,114.07
30-Oct-42,113.13
29-Oct-42,113.11
28-Oct-42,113.86
27-Oct-42,115.06
26-Oct-42,115.01
23-Oct-42,114.94
22-Oct-42,115.09
21-Oct-42,115.22
20-Oct-42,114.17
19-Oct-42,113.40
16-Oct-42,113.27
15-Oct-42,114.56
14-Oct-42,115.01
13-Oct-42,114.93
9-Oct-42,113.60
8-Oct-42,112.01
7-Oct-42,111.53
6-Oct-42,111.93
5-Oct-42,111.34
2-Oct-42,109.68
1-Oct-42,109.16
30-Sep-42,109.24
29-Sep-42,109.56
28-Sep-42,109.32
25-Sep-42,109.11
24-Sep-42,108.27
23-Sep-42,107.59
22-Sep-42,107.27
21-Sep-42,107.22
18-Sep-42,106.72
17-Sep-42,106.66
16-Sep-42,106.49
15-Sep-42,106.17
14-Sep-42,106.20
11-Sep-42,106.36
10-Sep-42,107.17
9-Sep-42,107.62
8-Sep-42,106.76
4-Sep-42,106.34
3-Sep-42,106.49
2-Sep-42,106.28
1-Sep-42,106.33
31-Aug-42,106.41
28-Aug-42,106.03
27-Aug-42,105.55
26-Aug-42,106.28
25-Aug-42,107.11
24-Aug-42,107.30
21-Aug-42,106.83
20-Aug-42,107.21
19-Aug-42,107.55
18-Aug-42,106.96
17-Aug-42,106.38
14-Aug-42,105.75
13-Aug-42,105.47
12-Aug-42,105.42
11-Aug-42,105.01
10-Aug-42,104.90
7-Aug-42,104.80
6-Aug-42,104.85
5-Aug-42,105.30
4-Aug-42,106.08
3-Aug-42,105.90
31-Jul-42,105.37
30-Jul-42,105.44
29-Jul-42,106.34
28-Jul-42,106.66
27-Jul-42,106.53
24-Jul-42,106.65
23-Jul-42,107.88
22-Jul-42,108.36
21-Jul-42,107.98
20-Jul-42,107.69
17-Jul-42,108.91
16-Jul-42,108.89
15-Jul-42,108.72
14-Jul-42,108.22
13-Jul-42,108.69
10-Jul-42,108.75
9-Jul-42,107.94
8-Jul-42,105.76
7-Jul-42,106.10
6-Jul-42,104.92
3-Jul-42,103.84
2-Jul-42,102.69
1-Jul-42,103.29
30-Jun-42,103.17
29-Jun-42,102.68
26-Jun-42,102.71
25-Jun-42,102.67
24-Jun-42,103.03
23-Jun-42,102.77
22-Jun-42,103.52
19-Jun-42,105.52
18-Jun-42,106.29
17-Jun-42,104.68
16-Jun-42,104.41
15-Jun-42,104.08
12-Jun-42,104.32
11-Jun-42,104.19
10-Jun-42,104.90
9-Jun-42,105.55
8-Jun-42,104.71
5-Jun-42,103.61
4-Jun-42,102.25
3-Jun-42,101.30
2-Jun-42,101.37
1-Jun-42,100.96
29-May-42,100.99
28-May-42,101.09
27-May-42,99.41
26-May-42,99.18
25-May-42,99.25
22-May-42,99.72
21-May-42,98.13
20-May-42,97.96
19-May-42,98.65
18-May-42,98.63
15-May-42,97.38
14-May-42,97.21
13-May-42,98.19
12-May-42,99.20
11-May-42,98.70
8-May-42,97.77
7-May-42,96.93
6-May-42,97.29
5-May-42,96.70
4-May-42,96.44
1-May-42,95.35
30-Apr-42,94.71
29-Apr-42,92.92
28-Apr-42,93.69
27-Apr-42,94.31
24-Apr-42,94.80
23-Apr-42,96.91
22-Apr-42,97.51
21-Apr-42,97.25
20-Apr-42,96.92
17-Apr-42,97.61
16-Apr-42,98.06
15-Apr-42,97.89
14-Apr-42,99.21
13-Apr-42,99.45
10-Apr-42,99.69
9-Apr-42,100.56
8-Apr-42,101.89
7-Apr-42,102.50
6-Apr-42,101.11
2-Apr-42,100.19
1-Apr-42,99.53
31-Mar-42,100.04
30-Mar-42,100.00
27-Mar-42,101.00
26-Mar-42,101.48
25-Mar-42,102.09
24-Mar-42,101.20
23-Mar-42,100.82
20-Mar-42,101.25
19-Mar-42,101.64
18-Mar-42,102.54
17-Mar-42,100.82
16-Mar-42,99.64
13-Mar-42,99.23
12-Mar-42,99.21
11-Mar-42,101.14
10-Mar-42,102.09
9-Mar-42,102.31
6-Mar-42,104.08
5-Mar-42,105.59
4-Mar-42,106.97
3-Mar-42,105.75
2-Mar-42,106.49
27-Feb-42,106.16
26-Feb-42,105.64
25-Feb-42,106.00
24-Feb-42,105.54
20-Feb-42,105.57
19-Feb-42,105.35
18-Feb-42,105.40
17-Feb-42,107.05
16-Feb-42,107.30
13-Feb-42,106.51
11-Feb-42,106.75
10-Feb-42,107.81
9-Feb-42,108.92
6-Feb-42,110.44
5-Feb-42,110.80
4-Feb-42,109.99
3-Feb-42,109.47
2-Feb-42,109.11
30-Jan-42,109.90
29-Jan-42,110.15
28-Jan-42,110.68
27-Jan-42,110.67
26-Jan-42,109.52
23-Jan-42,108.94
22-Jan-42,109.06
21-Jan-42,110.12
20-Jan-42,110.81
19-Jan-42,110.68
16-Jan-42,112.59
15-Jan-42,112.59
14-Jan-42,112.44
13-Jan-42,110.90
12-Jan-42,110.54
9-Jan-42,111.55
8-Jan-42,112.91
7-Jan-42,113.93
6-Jan-42,114.22
5-Jan-42,113.75
2-Jan-42,110.96
31-Dec-41,111.32
30-Dec-41,107.56
29-Dec-41,107.54
26-Dec-41,106.67
24-Dec-41,106.34
23-Dec-41,106.59
22-Dec-41,107.81
19-Dec-41,108.21
18-Dec-41,109.36
17-Dec-41,110.86
16-Dec-41,111.15
15-Dec-41,110.73
12-Dec-41,110.91
11-Dec-41,109.01
10-Dec-41,109.27
9-Dec-41,112.52
8-Dec-41,115.46
5-Dec-41,116.44
4-Dec-41,116.65
3-Dec-41,115.57
2-Dec-41,113.60
1-Dec-41,114.23
28-Nov-41,115.64
27-Nov-41,115.93
26-Nov-41,116.96
25-Nov-41,117.30
24-Nov-41,117.04
21-Nov-41,116.68
19-Nov-41,115.87
18-Nov-41,116.20
17-Nov-41,116.72
14-Nov-41,115.75
13-Nov-41,115.44
12-Nov-41,117.16
10-Nov-41,118.26
7-Nov-41,118.84
6-Nov-41,119.80
5-Nov-41,118.87
3-Nov-41,118.11
31-Oct-41,119.17
30-Oct-41,119.37
29-Oct-41,119.60
28-Oct-41,119.43
27-Oct-41,120.04
24-Oct-41,120.62
23-Oct-41,120.56
22-Oct-41,121.07
21-Oct-41,120.13
20-Oct-41,120.10
17-Oct-41,118.52
16-Oct-41,120.04
15-Oct-41,121.36
14-Oct-41,122.63
10-Oct-41,122.53
9-Oct-41,124.08
8-Oct-41,124.42
7-Oct-41,125.83
6-Oct-41,126.10
3-Oct-41,126.15
2-Oct-41,126.85
1-Oct-41,126.82
30-Sep-41,126.49
29-Sep-41,126.03
26-Sep-41,126.38
25-Sep-41,127.54
24-Sep-41,128.03
23-Sep-41,127.64
22-Sep-41,127.54
19-Sep-41,128.77
18-Sep-41,129.32
17-Sep-41,127.43
16-Sep-41,127.20
15-Sep-41,127.28
12-Sep-41,127.15
11-Sep-41,126.53
10-Sep-41,127.43
9-Sep-41,127.51
8-Sep-41,127.26
5-Sep-41,127.51
4-Sep-41,127.88
3-Sep-41,128.31
2-Sep-41,127.77
29-Aug-41,127.77
28-Aug-41,127.25
27-Aug-41,126.60
26-Aug-41,126.08
25-Aug-41,125.91
22-Aug-41,125.99
21-Aug-41,126.01
20-Aug-41,125.57
19-Aug-41,125.62
18-Aug-41,125.20
15-Aug-41,125.96
14-Aug-41,125.65
13-Aug-41,125.81
12-Aug-41,126.01
11-Aug-41,126.40
8-Aug-41,128.09
7-Aug-41,128.10
6-Aug-41,128.14
5-Aug-41,128.17
4-Aug-41,128.21
1-Aug-41,128.68
31-Jul-41,128.95
30-Jul-41,129.19
29-Jul-41,130.06
28-Jul-41,128.70
25-Jul-41,128.59
24-Jul-41,129.16
23-Jul-41,129.58
22-Jul-41,129.51
21-Jul-41,127.98
18-Jul-41,127.14
17-Jul-41,127.83
16-Jul-41,128.19
15-Jul-41,127.89
14-Jul-41,127.80
11-Jul-41,127.78
10-Jul-41,127.63
9-Jul-41,127.64
8-Jul-41,126.16
7-Jul-41,124.54
3-Jul-41,123.58
2-Jul-41,122.85
1-Jul-41,123.14
30-Jun-41,123.40
27-Jun-41,123.96
26-Jun-41,123.52
25-Jun-41,123.24
24-Jun-41,123.97
23-Jun-41,123.41
20-Jun-41,123.30
19-Jun-41,123.50
18-Jun-41,123.17
17-Jun-41,122.14
16-Jun-41,122.04
13-Jun-41,122.88
12-Jun-41,122.18
11-Jun-41,121.89
10-Jun-41,120.61
9-Jun-41,118.99
6-Jun-41,118.13
5-Jun-41,117.68
4-Jun-41,117.38
3-Jun-41,116.32
2-Jun-41,115.76
29-May-41,116.16
28-May-41,115.95
27-May-41,115.73
26-May-41,116.28
23-May-41,116.81
22-May-41,117.82
21-May-41,117.65
20-May-41,116.31
19-May-41,116.11
16-May-41,115.73
15-May-41,117.01
14-May-41,117.21
13-May-41,117.14
12-May-41,117.54
9-May-41,116.34
8-May-41,116.76
7-May-41,117.10
6-May-41,116.02
5-May-41,115.55
2-May-41,115.41
1-May-41,115.54
30-Apr-41,116.73
29-Apr-41,116.63
28-Apr-41,116.43
25-Apr-41,117.35
24-Apr-41,116.61
23-Apr-41,115.78
22-Apr-41,116.06
21-Apr-41,116.15
18-Apr-41,117.74
17-Apr-41,118.60
16-Apr-41,118.59
15-Apr-41,118.89
14-Apr-41,118.60
10-Apr-41,119.85
9-Apr-41,120.72
8-Apr-41,122.94
7-Apr-41,124.11
4-Apr-41,124.65
3-Apr-41,123.74
2-Apr-41,123.26
1-Apr-41,122.87
31-Mar-41,122.37
28-Mar-41,123.33
27-Mar-41,122.84
26-Mar-41,122.78
25-Mar-41,122.39
24-Mar-41,121.92
21-Mar-41,123.39
20-Mar-41,123.55
19-Mar-41,123.92
18-Mar-41,123.46
17-Mar-41,123.40
14-Mar-41,122.56
13-Mar-41,123.19
12-Mar-41,123.27
11-Mar-41,123.64
10-Mar-41,121.48
7-Mar-41,121.63
6-Mar-41,120.30
5-Mar-41,121.15
4-Mar-41,120.88
3-Mar-41,121.65
28-Feb-41,121.87
27-Feb-41,122.22
26-Feb-41,122.40
25-Feb-41,121.60
24-Feb-41,120.44
21-Feb-41,119.99
20-Feb-41,118.84
19-Feb-41,118.71
18-Feb-41,119.18
17-Feb-41,118.70
14-Feb-41,120.74
13-Feb-41,122.06
11-Feb-41,123.80
10-Feb-41,124.71
7-Feb-41,124.58
6-Feb-41,124.25
5-Feb-41,122.77
4-Feb-41,122.67
3-Feb-41,123.28
31-Jan-41,124.05
30-Jan-41,125.96
29-Jan-41,127.93
28-Jan-41,129.03
27-Jan-41,128.96
24-Jan-41,128.34
23-Jan-41,128.65
22-Jan-41,128.20
21-Jan-41,129.24
20-Jan-41,129.75
17-Jan-41,129.93
16-Jan-41,131.36
15-Jan-41,132.43
14-Jan-41,133.11
13-Jan-41,133.49
10-Jan-41,133.39
9-Jan-41,133.02
8-Jan-41,133.02
7-Jan-41,132.83
6-Jan-41,132.42
3-Jan-41,130.57
2-Jan-41,131.13
31-Dec-40,131.04
30-Dec-40,130.18
27-Dec-40,129.02
26-Dec-40,128.89
24-Dec-40,128.41
23-Dec-40,128.89
20-Dec-40,128.84
19-Dec-40,129.42
18-Dec-40,130.53
17-Dec-40,131.07
16-Dec-40,132.28
13-Dec-40,132.14
12-Dec-40,131.76
11-Dec-40,131.37
10-Dec-40,131.46
9-Dec-40,131.29
6-Dec-40,129.96
5-Dec-40,130.75
4-Dec-40,130.78
3-Dec-40,130.93
2-Dec-40,131.00
29-Nov-40,130.14
28-Nov-40,129.78
27-Nov-40,131.45
26-Nov-40,131.96
25-Nov-40,131.47
22-Nov-40,132.22
20-Nov-40,134.08
19-Nov-40,134.74
18-Nov-40,134.73
15-Nov-40,136.97
14-Nov-40,136.61
13-Nov-40,137.41
12-Nov-40,138.12
8-Nov-40,137.75
7-Nov-40,131.98
6-Nov-40,135.00
4-Nov-40,134.85
1-Nov-40,134.61
31-Oct-40,133.06
30-Oct-40,132.19
29-Oct-40,131.77
28-Oct-40,132.26
25-Oct-40,131.36
24-Oct-40,132.29
23-Oct-40,131.98
22-Oct-40,131.37
21-Oct-40,132.18
18-Oct-40,132.49
17-Oct-40,131.97
16-Oct-40,131.48
15-Oct-40,130.73
14-Oct-40,131.04
11-Oct-40,130.39
10-Oct-40,130.54
9-Oct-40,131.31
8-Oct-40,133.31
7-Oct-40,133.90
4-Oct-40,134.48
3-Oct-40,134.97
2-Oct-40,134.33
1-Oct-40,133.04
30-Sep-40,132.32
27-Sep-40,132.98
26-Sep-40,134.00
25-Sep-40,134.44
24-Sep-40,135.10
23-Sep-40,132.98
20-Sep-40,131.34
19-Sep-40,131.28
18-Sep-40,130.43
17-Sep-40,129.44
16-Sep-40,128.89
13-Sep-40,127.87
12-Sep-40,129.32
11-Sep-40,129.61
10-Sep-40,129.73
9-Sep-40,130.98
6-Sep-40,134.10
5-Sep-40,132.31
4-Sep-40,129.74
3-Sep-40,129.42
30-Aug-40,126.98
29-Aug-40,126.87
28-Aug-40,125.81
27-Aug-40,125.71
26-Aug-40,125.48
23-Aug-40,126.34
22-Aug-40,125.62
21-Aug-40,123.95
20-Aug-40,122.52
19-Aug-40,121.98
16-Aug-40,122.50
15-Aug-40,122.73
14-Aug-40,122.98
13-Aug-40,126.42
12-Aug-40,126.99
9-Aug-40,125.44
8-Aug-40,125.12
7-Aug-40,125.27
6-Aug-40,126.28
5-Aug-40,126.36
2-Aug-40,126.13
1-Aug-40,126.14
31-Jul-40,125.97
30-Jul-40,123.58
29-Jul-40,122.45
26-Jul-40,121.93
25-Jul-40,121.64
24-Jul-40,122.23
23-Jul-40,122.06
22-Jul-40,121.87
19-Jul-40,122.93
18-Jul-40,122.82
17-Jul-40,123.12
16-Jul-40,121.82
15-Jul-40,121.48
12-Jul-40,121.58
11-Jul-40,121.49
10-Jul-40,121.60
9-Jul-40,121.63
8-Jul-40,121.59
5-Jul-40,121.02
3-Jul-40,120.96
2-Jul-40,121.12
1-Jul-40,121.77
28-Jun-40,121.82
27-Jun-40,120.01
26-Jun-40,120.74
25-Jun-40,123.76
24-Jun-40,122.83
21-Jun-40,122.35
20-Jun-40,123.79
19-Jun-40,123.21
18-Jun-40,122.80
17-Jun-40,123.36
14-Jun-40,119.91
13-Jun-40,121.46
12-Jun-40,117.41
11-Jun-40,113.24
10-Jun-40,114.42
7-Jun-40,114.60
6-Jun-40,113.25
5-Jun-40,115.12
4-Jun-40,114.75
3-Jun-40,115.67
31-May-40,115.24
29-May-40,114.26
28-May-40,114.76
27-May-40,115.07
24-May-40,114.71
23-May-40,114.75
22-May-40,114.13
21-May-40,120.52
20-May-40,122.43
17-May-40,130.43
16-May-40,129.08
15-May-40,128.27
14-May-40,136.85
13-May-40,144.42
10-May-40,148.17
9-May-40,147.96
8-May-40,147.74
7-May-40,147.33
6-May-40,147.55
3-May-40,147.76
2-May-40,147.15
1-May-40,148.14
30-Apr-40,148.41
29-Apr-40,148.12
26-Apr-40,148.56
25-Apr-40,148.45
24-Apr-40,148.93
23-Apr-40,148.01
22-Apr-40,147.67
19-Apr-40,147.15
18-Apr-40,148.35
17-Apr-40,148.18
16-Apr-40,149.72
15-Apr-40,149.66
12-Apr-40,149.98
11-Apr-40,149.59
10-Apr-40,150.31
9-Apr-40,151.29
8-Apr-40,151.10
5-Apr-40,150.41
4-Apr-40,149.65
3-Apr-40,147.92
2-Apr-40,147.72
1-Apr-40,147.95
29-Mar-40,147.25
28-Mar-40,147.47
27-Mar-40,146.24
26-Mar-40,146.25
25-Mar-40,146.73
21-Mar-40,146.91
20-Mar-40,146.43
19-Mar-40,145.61
18-Mar-40,145.76
15-Mar-40,148.11
14-Mar-40,148.32
13-Mar-40,148.37
12-Mar-40,148.15
11-Mar-40,148.14
8-Mar-40,148.32
7-Mar-40,147.97
6-Mar-40,147.08
5-Mar-40,146.43
4-Mar-40,146.33
1-Mar-40,146.54
29-Feb-40,146.56
28-Feb-40,146.17
27-Feb-40,146.44
26-Feb-40,146.72
23-Feb-40,148.17
21-Feb-40,148.65
20-Feb-40,148.46
19-Feb-40,148.72
16-Feb-40,148.46
15-Feb-40,148.33
14-Feb-40,148.78
13-Feb-40,148.84
9-Feb-40,148.54
8-Feb-40,146.63
7-Feb-40,145.93
6-Feb-40,145.00
5-Feb-40,145.58
2-Feb-40,145.23
1-Feb-40,145.33
31-Jan-40,145.63
30-Jan-40,146.26
29-Jan-40,146.51
26-Jan-40,146.29
25-Jan-40,147.00
24-Jan-40,145.71
23-Jan-40,145.13
22-Jan-40,145.64
19-Jan-40,145.61
18-Jan-40,145.81
17-Jan-40,145.67
16-Jan-40,144.65
15-Jan-40,145.19
12-Jan-40,148.23
11-Jan-40,150.15
10-Jan-40,149.84
9-Jan-40,151.21
8-Jan-40,151.19
5-Jan-40,152.43
4-Jan-40,152.80
3-Jan-40,151.86
2-Jan-40,150.45
29-Dec-39,149.48
28-Dec-39,148.52
27-Dec-39,149.27
26-Dec-39,149.85
22-Dec-39,149.10
21-Dec-39,149.13
20-Dec-39,148.93
19-Dec-39,149.22
18-Dec-39,149.36
15-Dec-39,148.93
14-Dec-39,148.94
13-Dec-39,147.12
12-Dec-39,147.05
11-Dec-39,147.93
8-Dec-39,148.57
7-Dec-39,148.78
6-Dec-39,146.83
5-Dec-39,146.34
4-Dec-39,146.62
1-Dec-39,145.69
30-Nov-39,146.73
29-Nov-39,148.31
28-Nov-39,148.59
27-Nov-39,148.64
24-Nov-39,150.34
22-Nov-39,150.67
21-Nov-39,151.69
20-Nov-39,151.53
17-Nov-39,151.15
16-Nov-39,149.53
15-Nov-39,149.77
14-Nov-39,149.07
13-Nov-39,149.09
10-Nov-39,148.75
9-Nov-39,150.35
8-Nov-39,151.43
6-Nov-39,152.35
3-Nov-39,151.56
2-Nov-39,151.60
1-Nov-39,151.88
31-Oct-39,153.21
30-Oct-39,153.12
27-Oct-39,154.05
26-Oct-39,155.48
25-Oct-39,154.07
24-Oct-39,153.71
23-Oct-39,153.86
20-Oct-39,153.36
19-Oct-39,153.54
18-Oct-39,154.56
17-Oct-39,151.29
16-Oct-39,150.38
13-Oct-39,151.34
11-Oct-39,150.66
10-Oct-39,149.92
9-Oct-39,149.60
6-Oct-39,150.48
5-Oct-39,150.25
4-Oct-39,150.23
3-Oct-39,151.41
2-Oct-39,152.36
29-Sep-39,150.89
28-Sep-39,153.08
27-Sep-39,153.54
26-Sep-39,152.64
25-Sep-39,152.99
22-Sep-39,153.48
21-Sep-39,152.25
20-Sep-39,152.14
19-Sep-39,148.46
18-Sep-39,150.57
15-Sep-39,153.71
14-Sep-39,154.10
13-Sep-39,155.92
12-Sep-39,155.12
11-Sep-39,150.91
8-Sep-39,148.32
7-Sep-39,148.04
6-Sep-39,148.12
5-Sep-39,142.38
1-Sep-39,134.41
31-Aug-39,135.76
30-Aug-39,137.39
29-Aug-39,135.91
28-Aug-39,136.39
25-Aug-39,131.33
24-Aug-39,131.82
23-Aug-39,134.80
22-Aug-39,133.07
21-Aug-39,133.93
18-Aug-39,138.15
17-Aug-39,138.47
16-Aug-39,139.86
15-Aug-39,140.76
14-Aug-39,138.75
11-Aug-39,137.25
10-Aug-39,138.83
9-Aug-39,140.58
8-Aug-39,140.76
7-Aug-39,142.11
4-Aug-39,144.06
3-Aug-39,144.26
2-Aug-39,143.36
1-Aug-39,143.26
31-Jul-39,144.00
28-Jul-39,144.51
27-Jul-39,143.82
26-Jul-39,143.10
25-Jul-39,144.18
24-Jul-39,144.71
21-Jul-39,141.88
20-Jul-39,142.64
19-Jul-39,143.60
18-Jul-39,142.96
17-Jul-39,138.48
14-Jul-39,138.02
13-Jul-39,137.34
12-Jul-39,134.67
11-Jul-39,133.84
10-Jul-39,133.24
7-Jul-39,133.58
6-Jul-39,133.68
5-Jul-39,132.74
3-Jul-39,131.73
30-Jun-39,130.05
29-Jun-39,131.81
28-Jun-39,135.06
27-Jun-39,135.09
26-Jun-39,136.77
23-Jun-39,136.88
22-Jun-39,137.61
21-Jun-39,137.57
20-Jun-39,136.72
19-Jun-39,135.72
16-Jun-39,134.41
15-Jun-39,137.03
14-Jun-39,138.02
13-Jun-39,139.09
12-Jun-39,139.95
9-Jun-39,138.61
8-Jun-39,138.71
7-Jun-39,138.36
6-Jun-39,137.06
5-Jun-39,137.12
2-Jun-39,136.29
1-Jun-39,137.36
31-May-39,137.80
29-May-39,136.80
26-May-39,135.53
25-May-39,135.11
24-May-39,132.09
23-May-39,132.45
22-May-39,131.22
19-May-39,129.43
18-May-39,129.09
17-May-39,129.77
16-May-39,132.56
15-May-39,132.40
12-May-39,132.79
11-May-39,132.82
10-May-39,133.67
9-May-39,132.11
8-May-39,131.74
5-May-39,131.86
4-May-39,132.30
3-May-39,129.60
2-May-39,128.31
1-May-39,128.45
28-Apr-39,129.78
27-Apr-39,128.56
26-Apr-39,127.36
25-Apr-39,127.34
24-Apr-39,128.55
21-Apr-39,128.41
20-Apr-39,127.87
19-Apr-39,125.63
18-Apr-39,127.02
17-Apr-39,128.01
14-Apr-39,126.58
13-Apr-39,126.29
12-Apr-39,125.15
11-Apr-39,124.03
10-Apr-39,121.44
6-Apr-39,129.23
5-Apr-39,129.80
4-Apr-39,131.09
3-Apr-39,132.83
31-Mar-39,136.69
30-Mar-39,139.75
29-Mar-39,139.33
28-Mar-39,139.98
27-Mar-39,141.55
24-Mar-39,141.13
23-Mar-39,139.51
22-Mar-39,141.97
21-Mar-39,142.67
20-Mar-39,141.68
